scorer,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000
bodyparts,B1,B1,B1,B2,B2,B2,B3,B3,B3,B4,B4,B4,T1,T1,T1,T2,T2,T2,T3,T3,T3,T4,T4,T4
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
128,659.3088981509209,415.92185616493225,1.0,587.7765650600195,480.15564942359924,0.9996825456619263,494.2432932853699,491.46545964479446,0.9999992847442627,550.1181838512421,431.4176895618439,1.0,614.508814573288,304.763916015625,1.0,496.30598735809326,319.0271248817444,0.0008163285092450678,451.6677649319172,380.15103454887867,1.0,497.87789249420166,308.6510003209114,1.0
129,656.8509764671326,413.207453250885,1.0,592.2836711406708,478.53204011917114,0.9999909400939941,492.6554408669472,493.8636746406555,0.9999985694885254,547.8286578655243,429.3816258907318,1.0,607.2626428604126,304.0813612937927,1.0,484.030161857605,489.21433091163635,0.0006621553911827505,446.393177986145,384.2248682975769,1.0,491.925038009882,308.83587116003036,1.0
130,654.4316453933716,411.7195091843605,0.9999998807907104,588.0277836769819,479.76716566085815,0.9999969005584717,489.89145398139954,495.4647169113159,0.9999995231628418,545.5522577762604,429.48044323921204,1.0,603.3702508807182,304.9939305782318,1.0,484.82389736175537,310.8972444534302,0.0017487561563029885,442.6689438819885,385.78591227531433,1.0,487.27048420906067,308.7697260379791,1.0
131,652.3707656264305,411.91174007952213,0.9999997615814209,588.357150375843,479.22967004776,0.9999938011169434,487.830525636673,496.99518847465515,0.9999998807907104,543.071072101593,430.0363595485687,0.9999998807907104,599.9009017944336,302.6916630268097,1.0,481.22601318359375,310.82607221603394,0.0015870800707489252,439.81287693977356,387.03419202566147,1.0,483.2524998188019,308.856433570385,1.0
132,651.4198265075684,410.3416557312012,0.9999998807907104,586.403578877449,479.0623092651367,0.9999473094940186,486.221223115921,497.54819416999817,0.9999998807907104,541.8601851463318,431.1009385585785,0.9999996423721313,597.7628308534622,300.83083486557007,1.0,606.5609726905823,301.0222474336624,0.000749774684663862,435.74348989129066,387.6505134701729,1.0,480.3355793952942,309.0076971054077,1.0
133,651.8114019334316,408.866907119751,1.0,585.7154445648193,477.3611822128296,0.9999603033065796,485.11957716941833,498.3728406429291,1.0,541.4976663589478,430.46986055374146,0.9999992847442627,595.9845885839313,298.56401777267456,1.0,606.0578818321228,300.84521996974945,0.0007467209943570197,432.7069139480591,386.7900799512863,1.0,478.69908332824707,307.2293108701706,1.0
134,652.112856194377,407.80117630958557,1.0,586.0475511550903,476.7203941345215,0.9998941421508789,484.88756746053696,497.52362966537476,1.0,542.3901133537292,429.23633909225464,0.9999997615814209,597.0211971998215,296.8983759880066,1.0,478.75628185272217,308.02192640304565,0.000949049717746675,430.0924186706543,384.77974486351013,1.0,479.4831929206848,304.7289478778839,1.0
135,655.0496175289154,406.44928097724915,1.0,584.9682786464691,476.9393525123596,0.99974125623703,484.6009289622307,497.0752968788147,1.0,545.6040418148041,426.8013850450516,1.0,599.036689043045,294.1383991241455,1.0,481.18910026550293,304.28995418548584,0.0012360357213765383,428.95673781633377,382.34649562835693,1.0,480.3307867050171,300.3056851923466,0.9999998807907104
136,657.4757895469666,404.84114027023315,1.0,584.7164468765259,477.48041570186615,0.9997137188911438,485.1275792121887,496.28017711639404,0.9999998807907104,550.4009511470795,423.65125346183777,1.0,599.745356798172,290.8866389989853,1.0,481.58260011672974,302.74458026885986,0.0015197840984910727,429.30169773101807,379.75201915204525,0.9999996423721313,482.64706921577454,296.4579610824585,0.999987006187439
137,663.7606961727142,402.6897518634796,1.0,585.2794256210327,476.4834250807762,0.9975681900978088,487.7174665927887,493.194259762764,0.9999997615814209,555.5171490609646,422.93534088134766,1.0,603.7849974632263,286.79638147354126,1.0,486.28014087677,294.1884922981262,0.0006079510785639286,430.7784914970398,375.60767579078674,1.0,487.2599105834961,291.1890541911125,0.9999995231628418
138,670.3490946292877,403.5954963862896,1.0,610.4378626346588,463.85465025901794,0.9117108583450317,489.7613272666931,491.88560039550066,0.9999995231628418,562.9078515768051,421.3886749744415,1.0,611.5099359154701,282.4693512916565,1.0,494.90240716934204,291.2831211090088,0.0011979868868365884,432.5136616230011,370.6158889532089,1.0,494.7593832015991,287.8026673793793,1.0
139,678.1628911495209,403.4451011419296,1.0,585.4482157230377,475.0356343984604,0.8084860444068909,492.6501422524452,488.5558624267578,0.9999996423721313,570.3584208488464,421.1263689994812,1.0,622.3284664154053,278.81527948379517,0.9999998807907104,503.30399990081787,282.74712359905243,0.0012518876465037465,436.8116842508316,364.47270426154137,0.9999998807907104,505.6167297363281,281.3010210990906,1.0
140,687.8547344207764,405.9382619857788,1.0,441.63463973999023,353.35166358947754,0.002268376061692834,497.87641763687134,485.78839683532715,1.0,581.0978752374649,420.8043264746666,1.0,636.0355897545815,275.08409237861633,1.0,462.19079661369324,413.37805342674255,0.0022126189433038235,443.55007269978523,356.46049478650093,0.9999997615814209,519.6822485923767,275.3592100739479,1.0
141,699.7329994738102,406.2894263267517,1.0,449.3165922164917,347.06575125455856,0.0013982114614918828,504.03192710876465,482.7009925842285,1.0,592.8151383399963,421.6368899345398,1.0,650.4332003593445,274.14463901519775,1.0,469.4174326658249,409.8288583755493,0.0016268246108666062,451.1383240222931,349.6430208683014,0.9999998807907104,533.3555283546448,269.75867903232574,1.0
142,711.3397128582001,407.54987716674805,1.0,720.4467358589172,415.5714502334595,0.0016539697535336018,510.84495782852173,482.31553876399994,1.0,606.707097530365,422.29914450645447,1.0,664.9309391975403,273.4522166252136,1.0,670.2404279708862,268.86891263723373,0.0005463616107590497,459.6103301048279,342.59538102149963,0.9999996423721313,548.4589947462082,266.6222233772278,1.0
143,722.3079385757446,407.5935034751892,1.0,731.4679796695709,413.079213142395,0.0018431287026032805,519.7957978248596,480.5772383213043,1.0,621.5538567304611,423.0154356956482,0.9999998807907104,678.6308331489563,270.7091784477234,0.9999998807907104,687.0074412822723,268.849789083004,0.000965199782513082,466.89024567604065,336.83540558815,0.9999998807907104,563.4830416440964,262.91725873947144,1.0
144,736.5841240882874,406.6127338409424,1.0,747.0805005431175,397.2967462539673,0.00175974250305444,529.3185214996338,480.07601380348206,1.0,638.4004654884338,424.2123155593872,0.9999998807907104,691.3083532452583,266.44948840141296,1.0,701.6364386081696,267.7953990697861,0.0011463795090094209,476.03330283612013,333.0333695411682,0.999998927116394,580.4496802687645,258.5797724723816,1.0
145,750.6603739261627,402.7649794816971,1.0,761.2687723636627,395.7287122607231,0.001316707581281662,540.137183085084,480.31540083885193,0.9999998807907104,656.6804964542389,424.17048931121826,1.0,704.6238045692444,262.3439817428589,1.0,715.3457538485527,266.97536730766296,0.001004174817353487,485.88706958293915,330.9407888650894,0.9999998807907104,594.5008767843246,253.6596429347992,1.0
146,766.1302390098572,401.90274143218994,0.9999997615814209,775.2886443138123,395.7203991115093,0.0016352968523278832,552.6322741508484,482.3433291912079,0.9999998807907104,676.1641087681055,424.2126479148865,1.0,719.259124994278,259.5204473435879,1.0,674.3082599639893,416.3953731060028,0.0005849183071404696,497.739629983902,328.5618968009949,1.0,609.3487324714661,251.2393690943718,1.0
147,784.5718505382538,400.6489772796631,0.9999995231628418,791.7575182914734,394.112998008728,0.0019128331914544106,568.0308856964111,483.94724429771304,1.0,697.0177116394043,426.08471632003784,0.9999994039535522,734.3434789180756,257.204642534256,1.0,745.2698984146118,256.3006706237793,0.0006436288822442293,508.7461135983467,330.55311143398285,0.9997047781944275,630.4565162658691,247.6632719039917,1.0
148,800.8234870433807,402.52252781391144,0.9999997615814209,806.4310626983643,395.1342741847038,0.003089470323175192,579.596056997776,487.1559524536133,1.0,716.761833190918,427.4748813509941,0.9999991655349731,750.0310049057007,254.59188842773438,1.0,645.5905342102051,248.6331980228424,0.000492305785883218,519.5133633613586,327.1498177051544,0.9997468590736389,648.7400245666504,245.24952101707458,1.0
149,817.7480034828186,404.57073187828064,0.9999979734420776,585.6104860305786,491.3388366699219,0.0017524491995573044,592.6423587799072,491.2895951271057,1.0,736.2571589946747,429.65542805194855,0.9999998807907104,765.1778815984726,253.1343960762024,0.9999997615814209,662.3110218048096,247.6371874809265,0.0008525114390067756,530.7435328960419,330.91511285305023,0.9999995231628418,665.7249355316162,243.49795109033585,1.0
150,829.06323325634,404.65114241838455,0.9999929666519165,832.1163110733032,386.38421964645386,0.002199286362156272,604.9834054112434,494.33028650283813,0.9999997615814209,756.3814876079559,433.9279270172119,1.0,779.0342876911163,250.12001180648804,0.9999996423721313,678.2329747676849,246.30681324005127,0.00047290654038079083,540.5478685498238,326.0455527305603,1.0,682.3841543197632,242.143394947052,1.0
151,847.3696146011353,406.1005427837372,0.9999998807907104,548.0749998092651,325.3751096725464,0.004394545219838619,618.4171208143234,499.76315934956074,0.9999998807907104,775.6917932033539,435.9593530371785,1.0,790.2686381340027,247.29299592971802,1.0,797.1179271936417,249.80283904075623,0.0006777097005397081,549.550829410553,329.03089141845703,1.0,697.4972114562988,241.38632369041443,1.0
152,860.7620490789413,405.5674822330475,1.0,559.5751905441284,328.0652332305908,0.0015263130189850926,631.3809444904327,504.5582175254822,0.9999997615814209,794.3566069602966,437.1246991157532,0.9999998807907104,801.338695526123,245.33868861198425,1.0,707.6794724464417,244.45105600357056,0.0009530948591418564,558.4397807121277,331.7208596467972,0.9999998807907104,709.7280368804932,239.34174919128418,1.0
153,874.7376012802124,400.09323024749756,0.9999994039535522,563.6578121185303,333.84634923934937,0.010512065142393112,645.7482402324677,508.8889908194542,0.9999998807907104,812.2218897491693,435.9890208952129,0.9999997615814209,806.5506427288055,241.93824291229248,1.0,811.6197798848152,238.65237617492676,0.001087866141460836,565.7993307113647,336.3371202945709,1.0,719.8101930618286,236.47021356225014,1.0
154,886.8953664302826,397.69863843917847,0.9999992847442627,568.074028968811,337.21510219573975,0.005477347411215305,661.9729808568954,517.4289156198502,1.0,830.1388556957245,434.51027822494507,0.9999996423721313,811.3054869771004,238.14138889312744,0.9999998807907104,818.1414399147034,237.2979701757431,0.0014420307707041502,569.5718612670898,340.78665071725845,0.9999998807907104,726.8130526542664,234.24474906921387,1.0
155,898.1775575876236,390.2333221435547,0.9999997615814209,902.1377227306366,383.8463456630707,0.004046274349093437,676.1575794816017,522.7420027256012,0.9999996423721313,845.7323989868164,431.34838008880615,0.9999880790710449,814.2636067867279,235.27299118041992,0.9999990463256836,724.5385996103287,418.65198016166687,0.12899073958396912,573.8826234340668,346.80142164230347,0.9999988079071045,732.0732272714376,230.24345660209656,1.0
156,908.7350736856461,385.4551742076874,0.9999996423721313,904.1333951950073,374.46989345550537,0.003950814716517925,686.865138053894,528.6517202854156,0.9999994039535522,859.2354004979134,424.938325881958,0.9999996423721313,815.5686566829681,232.48433256149292,1.0,736.3058686256409,416.5669815540314,0.06965033710002899,575.7339015007019,354.23089265823364,1.0,735.3492937088013,226.22644674777985,1.0
157,918.655366897583,379.9413539581001,0.9999997615814209,741.151567697525,497.13432121276855,0.007365780416876078,696.6083908081055,532.3778014481068,0.9999990463256836,872.0919413566589,418.44032192230225,1.0,815.3614709377289,229.42441380023956,1.0,735.9978437423706,227.1523151397705,0.0012356655206531286,577.3182020187378,359.8949921131134,0.9999998807907104,736.6263027191162,221.97916841506958,1.0
158,925.6035619974136,374.76061034202576,0.9999997615814209,754.2298259735107,494.97188568115234,0.005425661336630583,706.3252024650574,536.115261554718,0.9999995231628418,882.0270230770111,409.77023696899414,0.9999998807907104,816.7604868412018,226.177668094635,1.0,630.1347236633301,436.34771141409874,0.09746845066547394,577.0879409313202,364.6543557047844,0.9999978542327881,735.3102395534515,216.86577653884888,1.0
159,930.7693458795547,368.0282938480377,0.9999980926513672,712.0009140968323,538.5052901506424,0.0240602008998394,714.8523349761963,538.7556793689728,0.9999871253967285,889.9316711425781,402.3067547082901,0.9999997615814209,812.7945876121521,221.16268014907837,0.9999942779541016,634.5312386751175,437.030469417572,0.008359442465007305,578.441653251648,367.8569211959839,0.9999998807907104,732.847854077816,211.4240860939026,1.0
160,933.9192188978195,363.00466430187225,0.9999994039535522,770.5399287939072,477.051296710968,0.006959925405681133,720.3655200004578,537.4243609905243,0.9999955892562866,894.3914248943329,392.3260135650635,0.9999998807907104,809.3612413406372,217.45351886749268,0.9999957084655762,634.6290179491043,439.0941958427429,0.02857515960931778,577.5142352581024,369.8537015914917,1.0,727.0370965003967,204.78775930404663,1.0
161,935.4007706642151,351.89681816101074,0.9999022483825684,935.0702316761017,340.23565450310707,0.023234913125634193,724.3422023057938,536.3969612121582,0.9999973773956299,898.4271023273468,380.7815334200859,0.9999994039535522,806.0476212501526,212.62576931715012,0.9999997615814209,635.4013524055481,438.8883213996887,0.048148125410079956,576.3382205963135,368.852712392807,0.9999996423721313,722.0479030609131,196.03127141296864,1.0
162,937.3609974384308,344.85704040527344,0.9997178912162781,772.3314734697342,476.76722025871277,0.033965982496738434,724.4520511031151,533.8545396327972,0.9999916553497314,898.7092921733856,371.68058356642723,0.9999998807907104,803.0705701112747,206.33106660842896,0.9999994039535522,630.3245906829834,438.04921674728394,0.05324483662843704,575.1087245941162,368.7756507396698,0.9999979734420776,717.0051819086075,188.0604043714702,0.9999998807907104
163,935.8215987682343,337.4762616157532,0.9898292422294617,933.7354803085327,326.6163568496704,0.011690773069858551,721.7537527084351,530.8605424165726,0.9999921321868896,896.3155980110168,360.77238941192627,0.9999899864196777,800.6425364017487,200.04109525680542,0.9999986886978149,629.371610045433,434.9810621738434,0.039270151406526566,570.8470821380615,362.80020904541016,0.9999209642410278,710.0297610759735,177.67061138153076,1.0
164,935.0700709819794,333.161016702652,0.9662544131278992,767.394368648529,462.9875535964966,0.11324996501207352,713.9276556968689,525.1956919431686,0.9995020627975464,890.6261329650879,355.2778485417366,0.9999992847442627,800.7741866111755,192.95666408538818,0.9999995231628418,622.434061050415,430.4191610813141,0.002394989365711808,561.9674141407013,354.2510498762131,0.9999998807907104,705.8593063354492,166.71112322807312,1.0
165,934.6428365707397,331.73804518580437,0.28472137451171875,753.3483748435974,459.72099405527115,0.06658989191055298,702.7843437194824,518.8615815639496,0.999990701675415,884.6369006037712,350.8003776073456,0.9999985694885254,798.5818529129028,183.36632013320923,0.9999980926513672,734.1767048835754,369.2348675727844,0.0033785097766667604,548.8688120245934,345.0402715206146,0.9999996423721313,701.7757292985916,157.1438683271408,0.9999998807907104
166,932.0670309066772,328.9318208694458,0.9818698763847351,879.9201893806458,347.83698250353336,0.051398709416389465,685.4232004880905,512.738796710968,0.9999778270721436,872.2785687446594,349.4641387462616,0.9999990463256836,796.6235877275467,172.54323863983154,0.999985933303833,929.9073257446289,321.19365978240967,0.014727091416716576,539.3311066627502,329.6218559741974,0.9998700618743896,694.6631875038147,144.63178062438965,1.0
167,920.4259061813354,325.1527028083801,0.5338675379753113,716.4025805592537,437.71293902397156,0.18613319098949432,665.3320591449738,501.7990700006485,0.9999988079071045,856.0148220062256,349.6273947954178,0.9999992847442627,795.1174835562706,163.84764777123928,0.9999992847442627,874.396358370781,263.18565368652344,0.0026307327207177877,572.1967490315437,260.65296244621277,0.00474622892215848,687.7038750648499,133.4188607931137,1.0
168,904.22607421875,322.8915419578552,0.20186670124530792,698.177082657814,437.1396595239639,0.005551925394684076,638.8305163383484,489.83199071884155,0.9999955892562866,834.8177695274353,351.54084730148315,0.9999997615814209,792.7425680160522,155.9698467925191,0.9999996423721313,689.4994897842407,355.0792674422264,0.12769091129302979,514.1348801851273,300.57340586185455,0.8852962851524353,678.2457160949707,123.21022129058838,1.0
169,894.495893239975,326.2193229198456,0.972857654094696,667.8219522833824,422.79279351234436,0.013672973029315472,616.5191011428833,484.53349018096924,0.9999997615814209,807.747487783432,352.00084018707275,1.0,789.5179595947266,147.75063899159431,1.0,669.3014061450958,342.6514472961426,0.6892143487930298,504.1050295829773,280.5726397037506,0.9983618855476379,666.4093976020813,115.11104679107666,1.0
170,879.8145651817322,328.24538707733154,0.9980881810188293,648.697996377945,420.79047018289566,0.009406869299709797,593.8505117893219,475.78859105706215,0.9999996423721313,781.2749990224838,352.70265889167786,0.9999994039535522,783.6473021507263,141.0873155593872,0.9999992847442627,643.5411341786385,339.5985170006752,0.012695161625742912,490.0324956178665,264.0875597000122,0.9999867677688599,652.7083644866943,106.79127645492554,0.9999998807907104
171,862.511839389801,331.2734152674675,0.9999912977218628,684.3890855610371,387.27852588891983,0.01905125193297863,569.8468315601349,461.8227262496948,0.9998513460159302,752.9637913703918,352.7391080856323,1.0,776.486888885498,134.6765775680542,0.9999998807907104,626.4841697216034,327.278742313385,0.00516801793128252,477.453245639801,249.68986582756042,0.999998927116394,637.3252197504044,101.3691428899765,1.0
172,842.7411155700684,332.59865206480026,0.9999876022338867,772.2074767649174,347.37841564416885,0.5965452790260315,546.8471117019653,450.13610553741455,0.9999998807907104,725.1839451789856,353.21188974380493,1.0,769.7348589897156,129.4049961566925,1.0,777.736875295639,137.01698565483093,0.0006962777115404606,462.90672540664673,235.41188722848892,0.9999986886978149,620.1881731599569,96.32397699356079,1.0
173,823.7759668827057,332.8688830137253,0.9999997615814209,753.7260088920593,366.5377883911133,0.016985803842544556,523.6055699884892,439.38592553138733,0.9644839763641357,694.6773793697357,355.18842750787735,1.0,759.5707814693451,124.84825956821442,1.0,441.4008140563965,228.08984231948853,0.001907747471705079,446.97702503204346,225.63365197181702,0.9999996423721313,600.8625841140747,89.8671133518219,1.0
174,803.7439877688885,335.805935382843,0.9999998807907104,546.0564620494843,397.89048504829407,0.003161648055538535,497.6096103191376,425.23736906051636,0.9999792575836182,663.5731632709503,356.13600784540176,1.0,750.1184856891632,120.31477308273315,1.0,560.9746441841125,309.89192163944244,0.0009488070500083268,434.965673327446,210.02704846858978,0.9999996423721313,583.6369104385376,86.34329271316528,1.0
175,783.6351251602173,336.1240348815918,0.9999996423721313,690.5245923995972,350.23570227622986,0.1578580141067505,475.83842800557613,412.3025458753109,0.9999779462814331,633.5743942260742,357.85782158374786,0.9999939203262329,738.7964668273926,116.84197491407394,1.0,747.5191749334335,122.73132002353668,0.0011158745037391782,420.54376542568207,189.65433037281036,0.9999996423721313,564.2850941717625,84.47505760192871,1.0
176,761.9109907150269,336.5907154083252,0.9999996423721313,496.93154740333557,380.50980508327484,0.0009847404435276985,454.39466619491577,396.01489585917443,0.9997037053108215,603.8972658589482,357.6692885160446,0.9999996423721313,726.0685188770294,114.62778973579407,1.0,421.47112429142,276.1509303897619,0.03656205162405968,403.9697756227106,168.89305305480957,0.9999997615814209,546.035137295723,80.99178457260132,1.0
177,740.465333878994,335.7076108455658,0.9999997615814209,581.7045005559921,359.77301263809204,0.001336567453108728,432.86237478256226,382.34476923942566,0.9717806577682495,574.7567343711853,357.851749420166,0.9999991655349731,711.9284391403198,112.25281500816345,1.0,400.140011548996,215.56918668746948,0.05814674124121666,389.21077847480774,157.8479846715927,0.9999973773956299,525.5482660531998,78.69797563552856,1.0
178,721.0293946266174,332.7559748888016,0.9999997615814209,373.935866355896,144.6417932510376,0.0011684229830279946,407.39125204086304,378.03335666656494,0.9998196959495544,551.7803039550781,350.74562883377075,0.9999996423721313,695.2472732067108,105.27231645584106,1.0,383.9784941673279,216.42435503005981,0.009454228915274143,376.1550946235657,147.81311964988708,1.0,505.01102018356323,74.50045824050903,1.0
179,704.0330653190613,328.7843008041382,0.9999994039535522,394.04503059387207,363.72696128487587,0.0020931989420205355,401.2334680557251,365.13130593299866,0.9999961853027344,526.2609050273895,342.5784559249878,0.9999996423721313,682.6859287023544,103.83077120780945,0.9999994039535522,686.8222951889038,184.8497757911682,0.0023237373679876328,361.6250023841858,139.0952444076538,0.9999990463256836,483.76451483368874,67.54488721489906,1.0
180,683.4929683804512,326.1979990005493,0.9999992847442627,691.7082796394825,329.0317454338074,0.0012578160967677832,387.21105694770813,355.55027958750725,0.9999996423721313,504.9558424949646,335.39114475250244,0.9999995231628418,665.4457459449768,102.28562641143799,0.9999995231628418,662.1762139797211,99.07077419757843,0.0007584051345475018,351.255393743515,133.20258009433746,1.0,467.37222826480865,61.56136441230774,1.0
181,665.8711388111115,321.7871437072754,0.9999997615814209,372.394106477499,347.9271375015378,0.0007340473239310086,372.45563957095146,348.21162059903145,0.9999985694885254,483.5272943973541,327.8382625579834,1.0,650.2377792596817,100.60622119903564,0.9999996423721313,652.2987297773361,179.0219288468361,0.005804235581308603,340.07921828329563,126.55117201805115,1.0,449.8712809085846,56.327823638916016,1.0
182,643.1433289051056,319.594895362854,0.9999998807907104,469.1206576824188,319.018351316452,0.0029079748783260584,356.84258192777634,341.17600977420807,0.9999996423721313,461.4477890729904,320.86456298828125,0.9999995231628418,635.2432535886765,97.5362434387207,0.9999998807907104,637.3696413040161,92.44465792179108,0.0015377486124634743,327.38231325149536,123.23482394218445,0.9999998807907104,431.97721791267395,52.72434151172638,1.0
183,632.3186521530151,316.01780075393617,0.9999997615814209,451.10048669576645,313.29378747940063,0.0017032339237630367,345.64330673217773,333.8356090784073,0.9999822378158569,443.3751138448715,313.546923160553,0.9999992847442627,617.7901811599731,93.01802206039429,0.9999971389770508,321.0944437980652,198.48861861228943,0.002683397615328431,315.92557810992,118.11489939689636,0.9999998807907104,413.2689048051834,48.60498523712158,1.0
184,614.2678759098053,309.47615134716034,1.0,329.5249066352844,331.41084426641464,0.0014345673844218254,334.6691026687622,331.39846485853195,0.9999970197677612,425.2891778945923,306.4475499391556,0.9999998807907104,601.748125076294,90.2673362493515,0.9999986886978149,310.28652262687683,198.27486515045166,0.0004974334151484072,304.37919902801514,119.80508947372437,1.0,393.5275807380676,44.061985198408365,1.0
185,601.4661750793457,304.5310401916504,0.9999998807907104,418.5474411249161,298.53019535541534,0.0023540928959846497,323.79612742364407,329.2866806983948,0.9999985694885254,410.83513581752777,299.0165456533432,0.999997615814209,582.1446630954742,87.443124294281,1.0,301.5358512401581,197.89951491355896,0.0011702798074111342,291.79882219433784,120.51751375198364,1.0,375.5875964164734,40.050655364990234,1.0
186,583.2625751495361,297.1801447868347,0.9999641180038452,313.3038854598999,329.47857451438904,0.01643858291208744,314.0854523181915,329.492778301239,0.9999852180480957,396.3575048148632,288.65176343917847,0.9999996423721313,566.539694070816,86.10376930236816,1.0,286.9843518733978,197.57970559597015,0.015228306874632835,281.56832218170166,125.31600737571716,0.9999998807907104,358.0744287967682,35.640696704387665,1.0
187,572.3548164367676,291.10134702920914,0.9999957084655762,303.2593991756439,330.45563995838165,0.005452105309814215,306.7423241138458,330.75065541267395,0.999997615814209,383.4775199890137,277.16200268268585,0.9999998807907104,549.3046691417694,83.69707918167114,1.0,339.4700927734375,35.69807529449463,0.0006467546918429434,272.01852917671204,132.72902619838715,1.0,341.07760286331177,32.60631990432739,1.0
188,564.1079965233803,276.70169347524643,0.9999971389770508,296.4636697769165,332.8455821275711,0.407936155796051,298.15437042713165,332.7430467605591,0.9999382495880127,372.1389440000057,263.9119348526001,1.0,532.0609468482435,82.61543905735016,1.0,293.4243059158325,328.34813499450684,0.0009874278912320733,261.5039790868759,141.23680639266968,1.0,325.26461815834045,30.894035577774048,1.0
189,552.6878383159637,263.3261179924011,0.9999954700469971,464.50348949432373,340.97968274354935,0.9999994039535522,293.02190816402435,337.74224853515625,0.9999998807907104,361.52349853515625,250.26725149154663,0.9999991655349731,515.1764164566994,81.08129739761353,1.0,463.5631191730499,332.73025584220886,0.001023182412609458,250.7139003276825,149.24122440814972,0.9999927282333374,310.5355896949768,30.950860500335693,1.0
190,542.3895692825317,255.23376321792603,0.9999915361404419,459.90159595012665,343.475298166275,0.9999998807907104,286.78566312789917,340.1230326667428,0.9999995231628418,349.51169300079346,237.58802735805511,0.999998927116394,498.1661777496338,83.74741750955582,1.0,293.26158463954926,36.31856298446655,0.0007955115870572627,243.99756224127486,162.23287880420685,0.9999980926513672,297.11885118484497,31.751790285110474,1.0
191,529.9915056228638,245.9880040884018,1.0,453.224800825119,346.96226608753204,0.9999998807907104,280.7154803276062,343.0526773929596,0.9999994039535522,339.6460617184639,226.50800240039825,1.0,481.3854479789734,87.97519874572754,1.0,279.0334243774414,39.23412609100342,0.00046805714373476803,236.60995531082153,173.94932985305786,0.9827682375907898,283.5947409272194,33.928282022476196,1.0
192,519.8716402053833,238.37909269332886,0.9999980926513672,447.6145615577698,350.88362979888916,0.9999992847442627,275.21124267578125,345.35483503341675,0.9999995231628418,328.9011650085449,216.16616439819336,1.0,467.9145498201251,92.55941641330719,1.0,339.00058072805405,51.81356152892113,0.002513498766347766,230.78008699417114,191.31759119033813,0.9999817609786987,272.84321546554565,39.65521001815796,1.0
193,506.9426817893982,234.95710372924805,0.9999980926513672,443.02669697999954,353.7887234687805,0.9999996423721313,269.5969343185425,347.5487526655197,0.9999947547912598,317.56229412555695,209.86149048805237,0.9999997615814209,454.66030502319336,98.4332789182663,1.0,443.98921541683376,342.61895418167114,0.0007482771179638803,224.70141434669495,201.08945965766907,0.9999996423721313,260.65779918432236,46.63721036911011,1.0
194,499.52741691470146,232.47815465927124,1.0,437.530543923378,355.3752742409706,0.9999998807907104,263.67243003845215,349.9400769472122,0.9999978542327881,307.3692419528961,206.8494987487793,1.0,442.5932946205139,103.4948182106018,1.0,441.88509821891785,344.5497543811798,0.0016021408373489976,217.63127517700195,210.7038083076477,1.0,250.81707096099854,53.83963739871979,1.0
195,490.76701390743256,230.12579703330994,1.0,431.5209369659424,358.1178865432739,0.9999997615814209,259.72757083177567,353.0931169986725,0.9999998807907104,299.85336488485336,206.36293601989746,0.999998927116394,432.0449888706207,109.77388501167297,1.0,430.30813241004944,347.7465584874153,0.0033682077191770077,210.56799125671387,222.66819620132446,1.0,240.97974228858948,61.45959460735321,1.0
196,478.9172902107239,227.17117273807526,1.0,426.6952440738678,359.6980013847351,0.9999992847442627,255.57519388198853,357.2190263271332,0.9999998807907104,293.2171069383621,207.6459550857544,1.0,422.7655465602875,116.01575453393161,1.0,428.18439592421055,348.30603724718094,0.00237007113173604,205.21051812171936,232.11585521697998,1.0,233.01657915115356,69.1449682712555,1.0
197,471.3894362449646,231.02977991104126,1.0,420.5734139084816,361.7535786628723,0.9999997615814209,252.16442428529263,359.73406863212585,0.9999984502792358,285.7873945236206,210.27940320968628,0.9999998807907104,413.0312740802765,121.40704107284546,0.9999998807907104,223.2250051498413,84.42685127258301,0.0007758666761219501,199.39844465255737,239.69050884246826,1.0,223.69623136520386,79.83321952819824,1.0
