scorer,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000
bodyparts,B1,B1,B1,B2,B2,B2,B3,B3,B3,B4,B4,B4,T1,T1,T1,T2,T2,T2,T3,T3,T3,T4,T4,T4
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
422,667.2890503406525,276.4441434442997,1.0,692.0926813855767,349.66419517993927,0.9999998807907104,668.6635655164719,279.23380851745605,0.0017231699312105775,724.817714869976,218.28787219524384,1.0,744.9728002548218,295.69095396995544,1.0,764.0708248242736,370.96001648902893,1.0,819.9599927216768,308.7818300127983,1.0,802.6635136604309,231.4264783859253,1.0
423,668.4718145430088,280.46787881851196,0.9999998807907104,694.0453763008118,352.8322546482086,1.0,668.4766855239868,281.8751292228699,0.0010490313870832324,726.11740899086,222.03663969039917,0.9999998807907104,745.6333608627319,298.79667687416077,1.0,766.1091060638428,374.1061255931854,1.0,821.7383055686951,312.2872705459595,1.0,803.8813704922795,233.32176542282104,1.0
424,670.891191482544,284.87027567625046,0.9999995231628418,696.4064207077026,355.8550577610731,0.9999998807907104,820.9701461791992,319.3408703804016,0.001093658502213657,727.8375763893127,226.47189009189606,1.0,746.8454744815826,300.73425656557083,0.9999998807907104,768.117767572403,376.3240895271301,1.0,824.578104019165,315.7138826549053,1.0,804.4454043507576,235.70147687196732,1.0
425,672.6695342063904,288.79352617263794,1.0,699.2177401185036,361.26045751571655,0.9999984502792358,672.3759551048279,291.19902515411377,0.00144390226341784,728.4128770828247,230.23895168304443,1.0,747.2039191126823,303.24634552001953,0.9999998807907104,770.7268221378326,380.0571992173791,1.0,825.7377243041992,318.6746633052826,0.9999998807907104,806.387371301651,238.65905475616455,1.0
426,672.8435297012329,292.3313755095005,1.0,701.6580061912537,365.15870451927185,0.9999990463256836,673.0951375961304,293.73857164382935,0.0014436142519116402,731.4614214301109,233.608726978302,0.9999992847442627,748.1521056443453,305.5456051826477,1.0,772.107350282371,383.3409023284912,1.0,826.5085161924362,322.2119594812393,1.0,806.8717975616455,241.16543340682983,1.0
427,674.2038320302963,295.7930324077606,1.0,703.5336065292358,368.89669466018677,1.0,677.4196577072144,299.29023545980453,0.0007049338310025632,732.5085190534592,237.91503763198853,0.9999997615814209,748.2698789536953,309.79108440876007,1.0,773.5400582551956,386.3246018886566,1.0,829.3469353914261,325.65008211135864,1.0,807.940423488617,245.25586831569672,1.0
428,676.0291878655553,300.155180901289,0.9999998807907104,704.8121440410614,372.3621064722538,1.0,675.2719912528992,300.0202649869025,0.0005834330804646015,733.2236886024475,241.50410056114197,1.0,749.0215607881546,314.06356716156006,0.9999998807907104,774.2038490772247,390.2326488494873,1.0,830.337170124054,328.92494440078735,1.0,808.5803995132446,249.32605624198914,1.0
429,675.6189117729664,303.35167717933655,1.0,705.5167715549469,376.61402654647827,1.0,674.2111592292786,305.3968961238861,0.0008378631318919361,734.98486328125,244.8937177658081,1.0,749.3913642168045,317.7531895637512,0.9999996423721313,774.8939576148987,393.778751373291,0.9999998807907104,831.7339053153992,332.01757542416453,1.0,808.5678396224976,252.9602645635605,1.0
430,677.4604134559631,306.7384889125824,1.0,707.5581776201725,381.16800570487976,0.9999998807907104,676.5652647018433,309.1569104194641,0.0009376215166412294,735.9701533317566,249.75564289093018,0.9999998807907104,748.7691184282303,319.98135137557983,1.0,775.9157898426056,396.8858686685562,1.0,833.5890214443207,335.0501537322998,1.0,808.7955312728882,256.32098293304443,1.0
431,677.1276226043701,311.78373742103577,1.0,710.8386468887329,385.20220708847046,1.0,676.2609348297119,313.4923973083496,0.001165442750789225,735.8649506568909,254.6295509338379,0.9999998807907104,747.4175057411194,321.4126167297363,1.0,777.592969417572,399.2135400772095,0.9999996423721313,835.5614315867424,336.9197006225586,1.0,807.2724306583405,257.85293197631836,1.0
432,677.5004416704178,316.54659003019333,1.0,714.2523900270462,390.4814739227295,0.9999998807907104,676.049464225769,318.66526222229004,0.0006500286981463432,736.2823905944824,260.11974120140076,1.0,746.1222224235535,321.9053726196289,1.0,780.1314741969109,401.2094340324402,1.0,837.5080653429031,339.231261074543,1.0,806.6087589263916,258.33879840373993,1.0
433,678.6199600696564,322.6588286161423,1.0,718.2968511581421,396.655992269516,0.9999997615814209,725.7939805984497,397.4788590669632,0.0008910134783945978,735.2615375518799,266.5053656101227,1.0,742.3803820610046,322.0323209762573,1.0,782.3459496498108,401.0838522911072,0.9999998807907104,839.7816340923309,341.8024424314499,1.0,804.9595903754234,257.99437642097473,1.0
434,678.6992921829224,327.5738101005554,1.0,723.1474460959435,402.84334886074066,1.0,728.3968162536621,399.654173374176,0.0011027267901226878,733.9599965810776,276.0406081825495,1.0,739.7745690643787,320.36251640319824,1.0,784.0481209754944,400.2797472476959,1.0,841.4259643554688,342.9722034931183,1.0,802.261173248291,258.14577758312225,1.0
435,679.2741396427155,334.85090494155884,1.0,726.8101015090942,408.9298529624939,1.0,849.304726600647,348.28505381941795,0.0004172511398792267,728.8606913089752,288.5443186759949,0.9999762773513794,735.6550140380859,317.50826013088226,1.0,785.8955371379852,399.6147425174713,1.0,841.8309335708618,344.153094291687,1.0,796.3730202019215,260.1709022074938,0.9999995231628418
436,679.8134913444519,341.7784546613693,1.0,730.379683971405,415.19164657592773,0.9999998807907104,741.040494799614,416.4832921028137,0.0027374636847525835,725.6201591491699,302.1009404659271,0.9251474738121033,733.4966683387756,317.45872354507446,1.0,787.1500047445297,398.6985824108124,1.0,843.3869876265526,344.55491876602173,1.0,791.4458484649658,262.5227744579315,0.9999959468841553
437,680.2608971595764,348.24158887565136,0.9999998807907104,732.8016566634178,420.4919003546238,1.0,740.8633065223694,418.232684135437,0.0013219933025538921,724.613720536232,309.8318729400635,0.01129246037453413,730.4806885719299,319.73095893859863,1.0,787.1559753417969,398.97542548179626,1.0,843.9548515193164,345.79616498947144,0.9999998807907104,788.7015557289124,265.666296005249,0.9999972581863403
438,681.5242910385132,355.38855904340744,1.0,734.4711050987244,426.5313649177551,1.0,679.1025342941284,357.1385750770569,0.0013771350495517254,787.0655279159546,263.81813859939575,0.0020610718056559563,728.0217037200928,322.0539526939392,1.0,787.3208045363426,400.19465684890747,1.0,843.8046760559082,348.1967830955982,0.9999998807907104,784.2266192436218,269.57908487319946,0.9999998807907104
439,682.1926094293594,361.26285552978516,0.9999998807907104,737.4300365447998,431.5696015357971,1.0,744.7068152427673,430.74417448043823,0.0014030621387064457,1267.6439423561096,154.30530154705048,0.002887652488425374,726.6432600021362,324.29983738064766,1.0,787.4758091568947,401.97244024276733,1.0,845.2511777877808,348.98861265182495,0.9999998807907104,783.6024837493896,274.1694746017456,1.0
440,684.264660090208,367.95880651474,1.0,740.0793727114797,437.08561062812805,1.0,745.4385232925415,432.11471939086914,0.001288532163016498,745.5375654697418,437.5430896282196,0.0021503313910216093,723.9831365533173,326.5461275577545,1.0,787.1541323661804,403.91758877038956,1.0,844.9144452810287,352.22556948661804,1.0,782.3187892436981,278.2092754840851,1.0
441,683.8627746403217,375.656085729599,1.0,744.0198831558228,443.4792440533638,0.9999998807907104,793.3856773376465,400.1617155075073,0.000662861333694309,717.4200350046158,323.38752496242523,0.005671647842973471,721.7841644287109,329.5624837875366,1.0,786.3855212926865,403.69683116674423,1.0,845.1822348833084,353.23024916648865,1.0,779.9895278112963,283.1465111374855,0.9999998807907104
442,686.0765273571014,383.95197010040283,1.0,748.7652557492256,450.0320384502411,0.9999998807907104,758.1210420131683,448.42642402648926,0.0010681144194677472,713.8974573612213,325.9760797023773,0.0014698172453790903,719.2612688541412,334.1061415672302,0.9999998807907104,785.9590044021606,404.746129989624,1.0,845.336331486702,354.1619257926941,1.0,778.5697813034058,287.7218585014343,1.0
443,686.6787748336792,392.06304597854614,1.0,750.7990708351135,455.3638138771057,1.0,690.8302593231201,395.7383735179901,0.0006759575335308909,1267.252052128315,154.42396712303162,0.001697724568657577,714.9757657051086,338.30783212184906,1.0,785.4995942115784,406.2950563430786,1.0,845.2446390390396,356.55865877866745,1.0,776.8816533088684,293.3380728960037,1.0
444,688.1263558864594,399.13713550567627,1.0,752.9987516403198,461.27541410923004,0.9999998807907104,815.0968198776245,412.4856503903866,0.6989597678184509,753.2294940948486,463.7396869659424,0.0014597317203879356,712.5073070526123,343.30053758621216,1.0,784.8271498680115,410.2014870643616,1.0,845.5137166976929,361.1640577316284,1.0,775.8892347812653,299.5593655407429,1.0
445,690.871430516243,406.25912642478943,1.0,754.1063050031662,466.52295672893524,1.0,817.1410610675812,418.62465381622314,0.9999692440032959,754.905149102211,467.28787422180176,0.001998406834900379,711.5611536502838,349.01108026504517,1.0,784.2689263820648,414.2031660079956,1.0,845.8424932956696,365.9925527572632,1.0,776.7002248764038,305.1452269554138,1.0
446,691.2991417050362,411.86995317041874,1.0,755.5362534224987,472.28904151916504,1.0,815.3173060417175,426.4872406721115,0.999913215637207,759.5196828842163,472.306672334671,0.0009409165941178799,712.61887550354,356.3192104101181,1.0,785.0537948608398,421.4023861885071,1.0,846.0912928581238,372.0453644171357,1.0,777.7620210647583,311.0733172893524,1.0
447,691.6289793252945,415.95700764656067,1.0,755.5334661006927,479.0117344856262,1.0,818.5514917373657,432.8808696269989,0.30194953083992004,755.3526672124863,480.5333414077759,0.002077958546578884,714.7412061691284,363.1613060235977,0.9999998807907104,786.0045738220215,430.01145577430725,1.0,847.711238861084,379.6937957704067,1.0,779.9284806847572,317.70596647262573,1.0
448,692.6703107357025,421.3593780994415,1.0,756.062533274293,485.28358829021454,1.0,692.4971141815186,423.563428401947,0.0014410101575776935,756.2367174625397,484.71895265579224,0.0007013094145804644,717.4525578022003,370.22282016277313,1.0,786.5561370849609,439.7782576084137,1.0,849.783664226532,388.4961197078228,1.0,782.0589213371277,324.30407896637917,1.0
449,693.4679734706879,425.51357221603394,1.0,755.7467422485352,492.24210338294506,1.0,849.0532836914062,401.70240592956543,0.0010742151644080877,780.2348301261663,323.9308180809021,0.001205801498144865,720.0341861248016,378.4103002548218,1.0,788.3306822776794,449.69970202445984,1.0,851.2941057085991,396.50715786218643,1.0,783.6867537498474,331.5637773871422,1.0
450,694.1553003787994,430.42121267318726,1.0,755.1916390657425,498.06462574005127,1.0,849.1442255973816,415.557847738266,0.0006281155510805547,755.0895143151283,497.9364881515503,0.0008475653012283146,723.345121383667,386.595166683197,1.0,789.2519052028656,458.7298355102539,1.0,852.7719720602036,407.05891704559326,1.0,786.604753613472,338.26490688323975,1.0
451,694.7577707767487,435.71837866306305,1.0,754.4228448867798,503.6887197494507,1.0,854.9788084030151,424.1637077331543,0.0007802567561157048,751.377387046814,503.85448122024536,0.0010897264583036304,725.6443256139755,394.46847581863403,1.0,791.2255818843842,469.0419747829437,1.0,854.4435226917267,415.7359311580658,1.0,789.7951859235764,345.97740507125854,1.0
452,696.4992551803589,440.34961462020874,1.0,753.2438077926636,510.3457000255585,1.0,856.3906047344208,438.68929839134216,0.0011847092537209392,750.6295313835144,507.84384648501873,0.0014072699705138803,729.8984317779541,404.60701364278793,1.0,793.6143355369568,480.89685702323914,0.9999998807907104,856.1088218688965,427.1486129760742,1.0,794.0685248374939,354.37688302993774,1.0
453,698.5029072761536,446.24951457977295,1.0,751.8955655097961,515.818272843957,1.0,758.4226927757263,512.9863634109497,0.0014634381514042616,750.3114817142487,517.6407771110535,0.0014443587278947234,734.7691457271576,415.7378191947937,1.0,794.9970927238464,493.39229023456573,0.9999996423721313,859.1528716087341,438.5156202316284,1.0,798.750150680542,364.1550689935684,1.0
454,700.1258901655674,450.935942530632,1.0,751.8286900520325,521.6191077232361,1.0,859.25112169981,462.29390001296997,0.0008128552581183612,749.3110456466675,521.2833104133606,0.0012362418929114938,738.9671784639359,425.8932452201843,1.0,796.7913627624512,505.2419800758362,1.0,861.1207894086838,450.50739645957947,1.0,803.8077806830406,373.54483819007874,1.0
455,700.329771220684,454.8777234554291,1.0,751.3884220123291,526.1908292770386,0.9999998807907104,759.0135722160339,527.1419279575348,0.0011452132603153586,742.4312496185303,422.66087341308594,0.03600915148854256,743.1933355331421,437.54657006263733,1.0,798.6617856025696,518.0851030349731,1.0,862.8032774925232,461.4362930059433,1.0,809.8736462593079,383.82299995422363,1.0
456,701.9645438194275,459.26779675483704,0.9999998807907104,748.8892812132835,533.1106858253479,1.0,866.7231092453003,479.32865715026855,0.0010988535359501839,756.8801490068436,412.48721528053284,0.9999926090240479,749.4262439012527,450.1991904973984,1.0,800.2420983314514,531.4971409440041,1.0,864.3401069641113,473.3487572669983,1.0,815.3511772155762,393.67670488357544,1.0
457,703.4725577831268,465.44140219688416,1.0,748.5721955299377,538.4406952857971,0.9999988079071045,756.8400111198425,540.522957265377,0.0012035632971674204,761.4823763370514,414.23912525177,0.9999998807907104,754.4652289152145,463.0751974582672,1.0,801.9269769191742,542.5824973583221,1.0,866.3683037757874,483.9081488624215,1.0,820.4811407923698,403.91377993673086,1.0
458,704.0718259811401,470.56608295440674,1.0,747.5336236059666,544.3817665576935,0.9999998807907104,702.7364130020142,471.92507457733154,0.001285087550058961,766.4054086208344,419.1040017604828,1.0,759.0171093940735,474.25515604019165,1.0,803.003182888031,552.9405303001404,1.0,866.7930954694748,493.7929880619049,1.0,825.9924259185791,415.72160243988037,1.0
459,706.5464117527008,476.8988958597183,1.0,745.0683994293213,547.6748413145542,0.9999998807907104,705.3483095169067,479.69302558898926,0.0008956720121204853,768.2977521419525,423.0895085334778,1.0,763.185305595398,485.54107642173767,1.0,802.7986098527908,563.5587423145771,1.0,867.3440278172493,503.6201150417328,1.0,829.3353624343872,425.3541340827942,1.0
460,708.4299248456955,482.4756314754486,1.0,744.4764924049377,553.1502704620361,0.9999995231628418,869.8507280349731,521.4107475280762,0.0025795099791139364,769.9132609367371,428.75661784410477,1.0,765.5267218351364,497.14121317863464,1.0,802.530543088913,573.087700843811,1.0,867.4942933320999,512.3438930511475,1.0,832.6645264625549,436.27053636312485,1.0
461,709.4246331453323,488.61285161972046,1.0,741.7115204334259,555.8452629894018,0.9999998807907104,709.2349185943604,490.32269740104675,0.002240268047899008,772.0311274752021,433.73716163635254,1.0,769.2965884208679,508.1087108105421,1.0,801.5132691860199,581.9155570268631,1.0,867.1526101231575,521.7193183898926,1.0,836.1219851747155,447.62196946144104,1.0
462,710.4500977993011,494.30608916282654,1.0,741.0488746166229,560.1383974552155,1.0,869.6394066810608,538.4112691879272,0.0024492316879332066,773.1627798080444,438.4550611972809,1.0,772.6591441631317,519.3064398765564,1.0,801.688873052597,590.4102454185486,1.0,867.5784180164337,529.1592655181885,1.0,839.714183807373,457.32011222839355,1.0
463,711.2242999076843,500.27740877866745,1.0,739.3945218920708,563.4654455184937,1.0,710.4785642623901,502.49519062042236,0.001701681292615831,775.1469950675964,443.9718344807625,0.9999998807907104,776.3852286338806,530.3979321718216,1.0,801.2126054763794,597.8252433538437,1.0,867.7212730050087,537.8759932518005,1.0,843.1988024711609,467.3471509218216,1.0
464,712.4935398101807,507.148328602314,0.9999997615814209,739.2109571099281,567.2275085449219,1.0,868.8371906280518,550.9542438983917,0.0033437979873269796,777.2602305412292,449.82698106765747,1.0,778.4513392448425,539.7779197245836,0.9999998807907104,802.0624709129333,605.134360909462,1.0,867.9455756880343,543.0404124259949,1.0,845.8292285203934,476.48263242840767,0.9999998807907104
465,714.0612139701843,513.3420660495758,1.0,739.403341114521,573.3685792684555,1.0,870.7653279304504,559.2805569171906,0.002179236151278019,778.6172522306442,455.2798364162445,0.9999998807907104,780.2789646089077,548.9823312163353,1.0,801.4249939918518,612.1563387513161,1.0,868.7290244698524,551.3278787136078,1.0,847.3898644447327,484.89798575639725,1.0
466,714.6370494365692,519.1712114810944,1.0,739.4255673289299,578.3910217285156,1.0,869.7663383483887,565.749777674675,0.0026923133991658688,779.3839100599289,461.4104595184326,0.9999997615814209,782.1258335113525,556.1366807371378,0.9999996423721313,801.8626620769501,618.2711962461472,1.0,869.169318318367,556.8872570991516,1.0,848.4890804290771,492.4791014790535,1.0
467,714.9087988138199,525.3290947675705,0.9999995231628418,740.5229572057724,583.3086185455322,1.0,871.4102931022644,572.346645206213,0.0026078270748257637,780.7555161714554,467.4269041419029,1.0,781.3643442392349,563.257492005825,1.0,802.6508610248566,624.4938549995422,1.0,869.6137278079987,563.8062197715044,1.0,849.1206922531128,498.75972068309784,1.0
468,716.2837352752686,532.4401797354221,1.0,741.3337045907974,589.6501895189285,0.9999998807907104,871.4741234779358,581.1672595739365,0.005863034166395664,781.8371324539185,473.4869999885559,0.9999998807907104,781.9138603210449,568.6609439849854,0.9999998807907104,802.6367321014404,631.3746724128723,1.0,871.0143847465515,570.7950203418732,1.0,849.879810333252,505.4327392578125,1.0
469,717.0026839971542,537.3241415023804,0.9999998807907104,742.962972164154,596.4790588021278,1.0,873.3390522003174,586.5832360982895,0.0012583138886839151,782.104400396347,479.5237879753113,0.9999998807907104,782.5580897331238,573.7713055610657,0.9999998807907104,804.6783009171486,637.9672831296921,1.0,872.9605631828308,576.5732064247131,1.0,849.7819278240204,510.7362208366394,1.0
470,718.1036741733551,543.9983592033386,1.0,746.0803894996643,604.3385887742043,0.9999978542327881,755.6986179351807,605.9902695417404,0.0008642330067232251,784.0701496601105,486.75189661979675,1.0,780.947825729847,578.2595738172531,1.0,805.3432388305664,643.9237286299467,1.0,874.2481832504272,581.990639090538,1.0,849.8296885490417,515.2895938754082,1.0
471,718.6968095302582,550.06849360466,1.0,747.9222419857979,612.0580745525658,0.9999997615814209,718.1893405914307,550.7466697692871,0.001371616730466485,783.1255345344543,493.93633687496185,0.9999997615814209,779.5785327255726,581.25441801548,1.0,807.7742004394531,649.4407391548157,1.0,876.7120561003685,588.6643424034119,0.9999997615814209,847.9544548988342,518.9143633842468,1.0
472,718.9237003326416,556.3486847579479,0.9999998807907104,751.3652186393738,622.4944128990173,0.9999996423721313,719.7932636737823,559.42014503479,0.0013740655267611146,784.5230512619019,501.6705365180969,1.0,777.2737822532654,582.0812022686005,1.0,809.7762763500214,654.7303409576416,0.9999998807907104,878.9658379554749,594.0690857172012,1.0,847.4266159534454,521.2944293022156,1.0
473,719.8193991184235,563.8408272117376,1.0,755.0705931186676,632.5554633140564,0.9999998807907104,720.3279523849487,566.2623314857483,0.0014664912596344948,785.1656856536865,510.11272644996643,1.0,774.2916219234467,582.7326827049255,1.0,811.8368842452765,659.6559943258762,1.0,880.4487500190735,599.609527349472,1.0,844.002954729367,522.7573642730713,0.9999998807907104
474,720.2450864315033,570.8806973695755,1.0,758.0868728160858,642.4921951293945,1.0,718.8488645553589,571.3745592236519,0.0013967733830213547,786.5470441579819,518.3568003177643,1.0,770.8130860328674,584.1269416809082,1.0,812.5932032465935,662.6351315975189,1.0,883.2969738841057,604.8026038408279,1.0,840.359414100647,524.6274235248566,1.0
475,721.1981031894684,578.1750876903534,1.0,762.3948349952698,651.7970084547997,0.9999988079071045,770.9796056747437,653.2284771203995,0.00225473428145051,788.1209364309907,526.1781904697418,1.0,766.465222120285,585.5173649787903,1.0,812.6144630908966,666.1817402839661,0.9999996423721313,883.4723887443542,608.2083072662354,1.0,837.1066434383392,527.5039277076721,1.0
476,721.5692596435547,585.2257695198059,1.0,765.0381257534027,661.2574908733368,0.9999997615814209,772.9453808665276,662.6048099994659,0.004268013872206211,788.6524974107742,533.6690915822983,1.0,760.1131062507629,586.5032782554626,0.9999998807907104,812.1523902565241,670.610445022583,0.9999997615814209,883.8842945694923,613.3631327152252,1.0,835.61848077178,530.7090318202972,1.0
477,721.8056719303131,591.9094152450562,1.0,766.7339153289795,668.3005714118481,0.9999998807907104,774.2243657112122,670.4006733894348,0.002873025368899107,787.0802646875381,542.6190013885498,0.9999662637710571,758.7711350917816,591.115180015564,1.0,813.0702570676804,672.8004188537598,0.9999997615814209,883.2719052433968,617.5823082923889,1.0,833.1005041599274,535.3764507770538,1.0
478,722.8463755846024,600.69651222229,1.0,769.7644181251526,675.7212418317795,1.0,798.6052734851837,672.0692672729492,0.002206523437052965,810.9877771139145,676.7042819857597,0.0010401034960523248,757.0601922273636,593.0030636787415,1.0,812.6915323734283,676.2893143892288,0.9999991655349731,884.1499812752008,622.210119009018,1.0,830.1551394462585,539.7611653655767,1.0
479,723.7505060136318,607.9050240516663,1.0,772.0575692504644,683.7603352963924,1.0,885.6534299850464,634.3692611455917,0.001534615526907146,814.9721221923828,684.1504433900118,0.0007895702729001641,754.2805728912354,595.2657634019852,1.0,810.5043756961823,680.166482925415,0.9999998807907104,884.1186299920082,624.6030359268188,1.0,829.0704436302185,543.1640701293945,1.0
480,725.671975851059,616.1627721786499,1.0,774.1624896526337,691.3219790458679,1.0,778.161149263382,687.6983866691589,0.0007204173598438501,773.0106596946716,690.8352355957031,0.0009533650591038167,752.321750164032,596.7630593776703,1.0,809.4819850921631,681.3082299232483,0.9999998807907104,884.3583232164383,627.5507787466049,1.0,826.6478056907654,546.0539975166321,1.0
481,725.0743201971054,623.7740654945374,1.0,775.2738192081451,699.5715488195419,0.9999998807907104,780.3148149549961,704.7488493919373,0.0010095614707097411,779.5261133015156,698.7225855588913,0.0009794095531105995,749.8745452165604,597.8437556028366,1.0,807.7878119945526,681.604238986969,1.0,883.6540414392948,630.1179251670837,1.0,824.1400985717773,549.8398720026016,1.0
482,725.1744302511215,630.1782078742981,1.0,775.7764177322388,706.2134615182877,1.0,782.1007235050201,708.2000642865896,0.0014502620324492455,773.8051543235779,706.7688522338867,0.001273498171940446,747.1358585953712,601.1709218025208,1.0,806.3649652004242,685.662961602211,1.0,882.4410254955292,634.1302390098572,1.0,821.6147010326385,554.3385362625122,1.0
483,724.4618229866028,636.0046041938476,1.0,776.186158657074,712.1857576370239,0.9999997615814209,781.4134377241135,711.4444382190704,0.0015127604128792882,773.8800634145737,711.454098701477,0.001187587040476501,743.6937282085419,606.2073602676392,1.0,805.6941511631012,690.2876105308533,1.0,882.0492725372314,637.621101140976,1.0,820.2931781411171,559.690839767456,1.0
484,724.5438431501389,640.8745346069336,1.0,775.2074418067932,717.8158231973648,0.9999996423721313,780.928375005722,721.6944744586945,0.001844798680394888,737.3124580383301,612.0157179832458,0.001368145109154284,742.682977437973,612.4950195848942,1.0,804.266681522131,695.3191666603088,1.0,880.7485771179199,643.2517028450966,1.0,819.5226864814758,564.2015913128853,1.0
485,724.6362718939781,645.1148508787155,1.0,774.18439245224,721.0582597255707,0.9999998807907104,780.2674195468426,723.646695047617,0.0027794933412224054,737.310875415802,615.7947673797607,0.0012766156578436494,741.9108217954636,617.9563794136047,1.0,802.2666960954666,702.1897268295288,1.0,880.1265285015106,649.7922315597534,1.0,819.114000916481,569.3830065727234,1.0
486,722.6069478988647,648.0543479919434,1.0,772.8234296441078,725.1421093940735,1.0,779.3059060573578,726.3836414813995,0.003438643179833889,781.2655162811279,725.1716437339783,0.0012941800523549318,741.6054065227509,624.5731072425842,1.0,801.6468181610107,707.8898061141372,1.0,878.8622689247131,655.0912480354309,0.9999998807907104,818.8145315647125,574.8664469718933,1.0
487,723.0546665787697,652.5448395609856,1.0,773.114484667778,729.8925421237946,0.9999998807907104,882.1476821899414,668.722340285778,0.0007551292655989528,726.7278518676758,636.5196522474289,0.0010709662456065416,741.5643178224564,630.5820608139038,1.0,801.0379350185394,714.5842795372009,1.0,878.3592669963837,661.2121789455414,1.0,818.8967337608337,579.958463974297,1.0
488,721.4088532924652,656.8757343292236,1.0,770.9903848171234,733.4527289867401,0.9999998807907104,875.3848955631256,678.1667346954346,0.0011097704991698265,733.5391714572906,632.6381785869598,0.001108673750422895,740.5165284276009,636.1651782989502,1.0,799.683837890625,720.0918636322021,1.0,877.4317029714584,667.0545916557312,0.9999997615814209,818.0843915939331,584.837420463562,1.0
489,719.9076075553894,659.058252632618,1.0,769.583188533783,736.3554663658142,1.0,776.2150597572327,734.3006904125214,0.0034445554483681917,767.4532265663147,737.9761552810669,0.0010151511523872614,740.3189101815224,641.597131729126,1.0,798.5368876457214,725.6926192045212,1.0,875.986103001982,672.0632636547089,1.0,817.6144578456879,591.0142199993134,1.0
490,718.2699098587036,661.0056647062302,1.0,766.882559299469,739.0045681595802,0.9999994039535522,774.5309157371521,734.4390704631805,0.006561093498021364,766.5888044834137,740.4539985656738,0.0006137789459899068,740.2790385186672,647.2784652709961,1.0,798.1515917778015,732.488892197609,1.0,874.9856314659119,678.533120393753,1.0,817.0779023170471,595.0622349977493,1.0
491,715.0164196491241,662.5648005008698,0.9999998807907104,764.0276982598007,741.0054092407227,0.9999997615814209,775.9376425743103,742.1016569137573,0.0017995224334299564,801.8560633659363,739.4662487506866,0.0008868834120221436,740.5816096067429,654.5106103420258,1.0,797.4528120756149,739.4393211603165,1.0,872.8223767280579,683.2919052839279,1.0,817.5181410312653,600.8982734680176,1.0
492,712.8453545570374,662.9066724777222,1.0,756.1158790513873,737.9923939704895,0.9999998807907104,879.9011998176575,695.2550845146179,0.020969325676560402,791.0425171852112,606.5029761791229,0.005048615857958794,740.2078383415937,664.3438577651978,1.0,797.7063328027725,746.8486857414246,0.9999996423721313,877.3878833055496,689.8327729701996,0.9999880790710449,819.0828214287758,607.5932540893555,1.0
493,710.5544471740723,663.0281956195831,1.0,749.9074077606201,736.4136762619019,0.9999992847442627,756.9352087974548,736.0697932243347,0.004349698778241873,779.5596148371696,611.9005391150713,0.9999998807907104,746.5234817266464,672.8154866695404,1.0,796.4762724936008,754.8881134986877,1.0,870.6564564704895,697.6475811004639,1.0,820.4725398123264,612.0807824581861,1.0
494,707.0355771780014,663.4254434108734,1.0,744.9572086334229,733.8396985530853,0.9999812841415405,706.9175157546997,665.5405824184418,0.001335889333859086,774.8752617835999,611.2747457027435,1.0,749.9590864181519,682.4365156888962,1.0,794.9275271892548,761.6625032424927,0.9999998807907104,868.2610437870026,703.0756256580353,1.0,822.7979984283447,623.7947373390198,1.0
495,703.4238276481628,664.5474166870117,1.0,738.3244309425354,728.1154088973999,0.999738872051239,702.7427864074707,665.8339407444,0.0010517342016100883,771.281160235405,610.9474684000015,1.0,753.2586421966553,692.8440986275673,1.0,792.8661360740662,767.9185767173767,0.9999998807907104,865.781149148941,707.2051191329956,1.0,825.6303424835205,632.4381394386292,1.0
